account_key,bank_key,account_number,entity_id,laundering_sent_count,laundering_received_count,laundering_participations
1346401,31413,8051389C0,2AA1D0C84E0,1,1,2
1346478,34838,80170ED60,2AA204D2990,0,1,1
1346500,81566,801D19C60,2AA1E251E70,1,0,1
1346539,119455,8004C2BF0,2AA1ED84E10,0,1,1
1346545,71765,851C31371,2AA1DA462F0,0,1,1
1346577,115780,82BA02970,2AA1FBC4A70,1,0,1
1346588,87860,8029F3D70,2AA1CD901A0,1,0,1
1346632,31290,80F5C4500,2AA20709B70,0,1,1
1346727,97859,81EF34390,2AA1D852350,1,0,1
1346777,117680,8042F7420,2AA20655FC0,1,0,1
1346823,6811,82CF26230,2AA1FAC6990,0,1,1
1346903,42301,81B92C9C0,2AA1F0C3B00,1,1,2
1346920,73812,805AAF540,2AA1CE116A0,1,1,2
1346941,58839,80E83C450,2AA1F03DEC0,0,1,1
1346973,88694,8212EE850,2AA1F2A6620,1,1,2
1346996,79056,8001D2D60,2AA208290E0,1,1,2
1347005,13845,8002D2860,2AA1EDD37F0,1,0,1
1347180,119507,8492BF880,2AA1E694CB0,1,0,1
1347254,108711,804E12390,2AA1CF3C660,1,0,1
1347287,88562,83B35EC20,2AA2003A380,0,1,1
1347351,30027,80F98A730,2AA1E368790,1,0,1
1347367,53716,80977EA30,2AA1E3EDED0,1,0,1
1347386,113382,83DA427C0,2AA202202F0,0,1,1
1347389,72047,83C369840,2AA1EB0F430,0,1,1
1347477,111326,8010EEB50,2AA1CB590A0,3,5,8
1347478,105108,826DC1F60,2AA1FA07E40,0,1,1
1347517,111128,80305FCE0,2AA2056CBE0,1,0,1
1347531,111799,8127E56E0,2AA1E850890,1,0,1
1347613,30821,82A3E5880,2AA205EEA60,0,1,1
1347634,78590,800452380,2AA204C8F10,0,1,1
1347659,80030,8173E8300,2AA1F253780,1,0,1
1347660,35492,80CF73C00,2AA1F056380,1,0,1
1347668,63852,800EA0D80,2AA1CBF66E0,0,1,1
1347704,25142,801CE2010,2AA20645EA0,1,1,2
1347766,19987,843F000A0,2AA2042C130,1,0,1
1347780,19580,81C9ED5A0,2AA1D6FFF30,1,0,1
1347879,17581,800C6D7C0,2AA1E16EA90,2,0,2
1347904,9119,81E308D40,2AA1D3F3F70,0,1,1
1347909,104698,8039EE8C0,2AA1CB50B60,0,1,1
1347954,37165,8165D9FD0,2AA1F58C580,1,0,1
1347962,79056,800152C50,2AA1E10E310,1,0,1
1347969,49341,80FE2B6D0,2AA1CC71DA0,1,0,1
1348028,16364,80E03CEE0,2AA1F133DA0,0,1,1
1348106,77073,80170EC70,2AA1CC20280,1,0,1
1348126,64683,81E229200,2AA1F75F070,0,1,1
1348173,17392,80ADFB700,2AA1D2D4B90,0,1,1
1348200,80175,810E03110,2AA1F309280,0,1,1
1348220,118538,804B64A10,2AA205FDD80,0,1,1
1348227,91132,82B6A0710,2AA1FBF7CB0,0,1,1
1348262,27213,811C27EA0,2AA200A44D0,1,1,2
1348306,90833,80612D120,2AA1D14FAC0,1,0,1
1348373,17691,812095E30,2AA1D24F140,0,1,1
1348439,97620,806AA0B40,2AA1E527330,0,1,1
1348569,3297,848B724E0,2AA1DFBFE50,1,0,1
1348645,96139,8100DF870,2AA1D4ACFB0,1,0,1
1348842,2861,81DFF8EB0,2AA1EE94660,0,1,1
1348873,96989,81B303E30,2AA20783800,0,1,1
1348987,95032,83285FAD0,2AA1FD05120,0,1,1
1349023,19917,8110F31D0,2AA1D6A05B0,1,0,1
1349026,73812,80B72F750,2AA1CE12780,0,1,1
1349060,108177,80282CEE0,2AA1E4D0970,1,0,1
1349265,1987,814A85F10,2AA206ECFD0,0,1,1
1349384,29529,822E36030,2AA1E5F1B90,0,1,1
1349410,18992,80CAD2D30,2AA1EF2CBB0,1,0,1
1349424,4326,84659B830,2AA1D15ADC0,1,0,1
1349454,35524,80B9FC1C0,2AA1E33A3B0,1,0,1
1349458,4193,81A29DFC0,2AA20598960,0,1,1
1349467,85764,800E1FB40,2AA1E15C090,0,1,1
1349574,12712,8168F1760,2AA206ECF70,1,0,1
1349575,16778,806E40C60,2AA206772A0,0,1,1
1349590,81566,800219F60,2AA1E145C70,1,1,2
1349691,8534,80C1DC380,2AA1EE09A70,1,0,1
1349719,92332,849B54280,2AA205DD9D0,1,0,1
1349722,105104,83F16BD80,2AA2025AC70,0,1,1
1349793,90995,823E5E010,2AA1F9CBE00,0,1,1
1349920,17133,8101A9630,2AA1E1F11B0,0,1,1
1350003,105497,83D1B78C0,2AA1DB01BB0,0,1,1
1350009,102368,80A5C6FC0,2AA1CCEF300,0,1,1
1350010,32565,8184DC9C0,2AA1CCB27A0,1,0,1
1350054,121508,81BA7D6D0,2AA1F74E0F0,0,1,1
1350223,42315,848B7BA80,2AA1E929650,0,1,1
1350284,85091,83BA36A10,2AA200A7D10,1,0,1
1350349,25775,81E398FA0,2AA2082CFC0,1,0,1
1350363,105000,8491A25A0,2AA1EEE7460,1,0,1
1350414,44898,817E8B030,2AA203D53B0,1,1,2
1350489,110605,81BED6C40,2AA206740A0,1,1,2
1350491,41907,801CD14C0,2AA207C9DA0,2,1,3
1350528,119160,84D5F41D1,2AA1D8AEFB0,0,1,1
1350578,118102,82DE904E0,2AA1FDDFCB0,0,1,1
1350606,12760,8121B4F60,2AA1EF07690,0,15,15
1350614,5325,80A09B860,2AA204FC330,0,1,1
1350627,52448,80327C3E0,2AA1E1F0AF0,2,0,2
1350738,116103,80BCCD000,2AA1E48CC30,0,1,1
1350758,53893,81C0F1180,2AA1E9CE710,1,0,1
1350762,21854,80BA37400,2AA1E638630,0,1,1
1350937,93284,80A4556B0,2AA1EDE11D0,0,1,1
1350966,57560,8268E1930,2AA1FA504D0,0,1,1
1350980,26919,806D005B0,2AA1E31F210,0,1,1
1351030,8404,80B08E640,2AA206B38B0,0,1,1
1351160,7500,849925560,2AA2046F030,1,0,1
1351292,80845,80E1DA080,2AA1F1672A0,1,1,2
1351357,39809,8343B2A10,2AA1FEF0A50,1,0,1
1351366,54803,82B104E10,2AA1DD32F30,1,0,1
1351665,60506,82EE00BE0,2AA1F34A250,0,1,1
1351767,25006,820202D70,2AA1F7EA8D0,0,1,1
1351836,114555,80FBC8280,2AA1F01DE40,1,1,2
1351884,40782,8032B1910,2AA2075DAC0,0,1,1
1351931,43641,848E474A0,2AA2031B4B0,0,1,1
1351983,21784,80412B0B0,2AA2061E900,1,0,1
1351992,12450,81D952330,2AA1F8352A0,0,1,1
1351993,121716,81C66AAB0,2AA1F693EF0,0,1,1
1352119,16141,84D83E0D0,2AA1EBE10D0,1,0,1
1352168,49189,813BCA8E0,2AA207F43C0,0,1,1
1352179,111565,80C2D65E0,2AA1EA8F490,1,0,1
1352230,30001,833077A70,2AA1FD6DAA0,1,0,1
1352248,99490,82D2A62F0,2AA1CDF6920,0,1,1
1352250,91213,808F60D70,2AA1CAEC980,1,12,13
1352325,81566,800219A10,2AA1E145C10,1,1,2
1352389,111128,802E5FB90,2AA1CE2DB60,0,1,1
1352434,25237,818DEC4A0,2AA1F5F86F0,1,0,1
1352440,107158,80BE6A2A0,2AA1E6DBE50,0,1,1
1352505,8644,81B4398B0,2AA1DA343B0,1,0,1
1352662,77114,83A48F4E0,2AA20040550,0,1,1
1352672,47216,80E72D0E0,2AA1F3116A0,0,1,1
1352683,81897,8024C09E0,2AA20517890,1,0,1
1352692,101640,818D81260,2AA1EAE39F0,1,0,1
1352723,18910,80E477CF0,2AA1EF18DF0,0,1,1
1352738,71334,835899070,2AA1FF3E770,1,0,1
1352802,18992,800652880,2AA1E0EC220,0,1,1
1352848,46426,80F569A90,2AA1EFA0880,0,1,1
1352860,85854,821307390,2AA2030B890,1,0,1
1353012,41589,80392EA30,2AA20533B70,0,1,1
1353086,4,80B750240,2AA1E5C9C50,1,0,1
1353106,81923,84EADA0D0,2AA1E619770,0,1,1
1353192,77339,83AC3E8E0,2AA20110870,1,0,1
1353215,35302,802708A60,2AA1CB9B800,1,1,2
1353307,93115,810E59D80,2AA2069FAE0,0,1,1
1353370,99418,8358B8D90,2AA1FFEFEC0,0,1,1
1353387,73924,81064D290,2AA1F2497A0,1,0,1
1353437,79056,801752AA0,2AA206A8080,1,2,3
1353507,59153,83BA929B0,2AA201417B0,1,0,1
1353568,858,8041DAFC0,2AA20637AE0,1,0,1
1353576,50351,82C478EC0,2AA1FB6C130,1,0,1
1353685,35281,83813CE60,2AA1FFC64E0,0,1,1
1353716,18516,80120B860,2AA1E1A1110,1,4,5
1353722,61898,832493FE0,2AA1D77F450,1,0,1
1353799,85608,84557A480,2AA1F0FD0C0,0,1,1
1353890,95554,83DB58510,2AA202F38D0,0,1,1
1353943,95984,840F697A0,2AA201629F0,0,1,1
1353957,3436,80E274A20,2AA1E85DE70,0,1,1
1353965,109198,802DB58A0,2AA207B2460,0,1,1
1353974,121708,812239F20,2AA1F40F250,1,0,1
1354023,2996,831E68930,2AA207DB8A0,0,1,1
1354068,27905,80784A430,2AA1CFC9B40,1,0,1
1354069,18992,8002529C0,2AA1EE15FF0,3,1,4
1354188,86584,809BC2CD0,2AA1E45B130,1,0,1
1354305,14309,80DA4DEF0,2AA1F083C00,1,0,1
1354315,45160,85195AD70,2AA1D29F960,1,0,1
1354335,80175,80CC02B00,2AA1F36C910,1,1,2
1354397,19231,813F67F00,2AA1D1EEC60,1,1,2
1354477,64473,81FD884A0,2AA1F6D07B0,0,1,1
1354702,74916,8003C2050,2AA1CAD6700,0,1,1
1354712,20646,814E27860,2AA20569990,0,1,1
1354937,64777,810308CA0,2AA1F2FD740,0,1,1
1354980,75915,8266384A0,2AA1EAF4E70,1,0,1
1355071,96989,81B982440,2AA204BF370,0,1,1
1355108,94751,8026801C0,2AA1E32B1F0,1,1,2
1355168,10451,80ACD4450,2AA1F020680,0,1,1
1355243,79956,8021B45E0,2AA1CD59D00,1,0,1
1355244,19347,80F1C82E0,2AA1CD56200,0,1,1
1355305,122269,8065726F0,2AA1CD9A840,1,1,2
1355307,41489,814A48170,2AA1CB47D20,0,13,13
1355309,8404,811C0FB80,2AA2066E2E0,1,0,1
1355396,120692,801499F10,2AA1E836870,0,1,1
1355412,71326,83BF0F790,2AA200E48D0,1,0,1
1355420,94997,80C939C90,2AA1E5856B0,0,1,1
1355422,99164,8075FC510,2AA1E1FB070,1,0,1
1355478,85402,800453120,2AA2084BFD0,1,1,2
1355546,74509,8083CCDB0,2AA1CFECF20,0,1,1
1355607,27147,83BA68640,2AA1D020FC0,0,1,1
1355869,9440,80E5EFC10,2AA1F262AA0,1,1,2
1355943,89654,81ACD4BA0,2AA20501530,0,1,1
1355952,2546,81DC72E20,2AA1DB3C290,1,0,1
1355979,78590,800453BB0,2AA207E5260,2,1,3
1355985,82481,81AED3FB0,2AA1F6AB570,1,1,2
1356156,108272,812DCEE50,2AA20588F20,0,1,1
1356171,60167,80D1E9DD0,2AA1E66ACB0,2,0,2
1356265,71452,801457570,2AA1E7D7430,0,1,1
1356268,94194,807B0C370,2AA20559AF0,1,0,1
1356357,109174,81E6B1E80,2AA1E5AB170,0,1,1
1356454,29105,812A93D20,2AA202BA3B0,1,1,2
1356512,105337,80604C4B0,2AA1EE8B140,0,1,1
1356695,13143,832C02950,2AA1FD0F220,0,1,1
1356751,51807,834950A60,2AA1FE867A0,1,0,1
1356765,112630,82290C460,2AA1DAAC230,0,1,1
1356864,76386,81D05A680,2AA1F8797A0,0,1,1
1356873,93331,81547C780,2AA1F486860,0,1,1
1356878,10678,816BBC480,2AA1E574AF0,0,2,2
1356895,97716,823DD3180,2AA1F88C930,19,26,45
1356898,20669,80F2E8D80,2AA1F0C71E0,1,0,1
1356929,59241,8428C4C90,2AA20325310,0,1,1
1356982,71081,80BEFB520,2AA1EDB3930,0,1,1
1357003,29318,8215CAD20,2AA1E27F890,0,1,1
1357017,14510,81F95C1A0,2AA1F84C9A0,1,0,1
1357078,50210,829BEF630,2AA1FB90D50,1,0,1
1357153,91086,816153EC0,2AA1F5EE630,0,1,1
1357237,33219,8473C9250,2AA1D9FF7F0,1,0,1
1357239,5735,81A6955D0,2AA1CE41940,1,0,1
1357458,59302,8042C4390,2AA1EE96B20,0,16,16
1357481,57337,807B5B290,2AA2036ACD0,0,1,1
1357482,54327,801423810,2AA2052F130,0,1,1
1357567,81469,8391078A0,2AA1F3513F0,0,1,1
1357798,81792,808727650,2AA1CEBB360,0,1,1
1357945,110796,82457FB80,2AA1EA00FD0,0,1,1
1357948,92903,801A6A000,2AA2082DAC0,0,1,1
1358101,108539,8060E1CA0,2AA1EDB2650,1,0,1
1358211,14494,805447040,2AA1E377A30,1,0,1
1358323,65706,8202A06E0,2AA203C7690,0,1,1
1358358,114777,821DB63E0,2AA1F87E3E0,0,1,1
1358440,80058,82A105FF0,2AA1FBCCE10,0,1,1
1358449,68064,82AC6D870,2AA1DA93670,1,0,1
1358574,42315,80B57A2A0,2AA1EE582B0,1,1,2
1358617,116103,8042CC8A0,2AA1E3483D0,0,5,5
1358672,44250,82FAB7D30,2AA1DBC06F0,1,0,1
1358899,59195,80427DC70,2AA205B78C0,1,0,1
1358955,48997,83D598B00,2AA2059B6A0,0,1,1
1359104,119793,81C425A20,2AA205917C0,0,1,1
1359120,96405,8311536A0,2AA1DE42C50,1,0,1
1359178,37217,800E560B0,2AA1E293D50,0,1,1
1359222,227,806F491C0,2AA1E19AA30,0,1,1
1359224,89761,84A5630C0,2AA2059FDA0,0,1,1
1359292,78590,800453ED0,2AA207F4660,1,1,2
1359303,48987,82402F0D0,2AA1EA04AD0,0,1,1
1359353,50710,80BC476E0,2AA1E37E590,1,0,1
1359357,85645,841FB5D60,2AA207412E0,0,1,1
1359364,85974,8131044E0,2AA202C1870,1,1,2
1359393,107970,8145DC660,2AA1D0A4BA0,1,0,1
1359563,15892,80AF1E190,2AA1E7788B0,0,1,1
1359564,74075,8002D3490,2AA2046A750,0,1,1
1359598,87463,83FAC2F20,2AA20262230,0,1,1
1359629,99739,8110D7FA0,2AA1F1CF420,0,1,1
1359738,51051,8098C4040,2AA1EA1EBD0,1,0,1
1359750,79056,84B2530C0,2AA205E9CA0,1,0,1
1359775,34816,8413C1840,2AA1D2663E0,0,1,1
1359821,25142,80A063CD0,2AA20076B70,1,0,1
1359883,106947,84848A960,2AA1E35D790,0,1,1
1359939,92162,811386CF0,2AA20326690,0,1,1
1359946,7470,800A6FC70,2AA1EEE8BC0,1,1,2
1359949,98941,80B027470,2AA206ACC80,0,1,1
1359988,109140,8166A2680,2AA20507690,0,1,1
1360023,45814,814B96700,2AA1F482B00,0,1,1
1360031,46307,8489B5A00,2AA1D11F760,0,1,1
1360056,37217,83EE56190,2AA1EDA7290,0,1,1
1360161,11446,837A66520,2AA1FF2D830,1,0,1
1360268,30208,829E32240,2AA20800E00,0,1,1
1360312,60604,818F4B350,2AA1F68DF90,0,2,2
1360338,40492,8216F89D0,2AA1CC4CE20,1,0,1
1360349,87308,82EBE0960,2AA1F36B3B0,0,1,1
1360365,27818,80E8B97E0,2AA1EF33EC0,0,1,1
1360480,26072,80DB53C80,2AA1F33EA10,1,0,1
1360528,96769,816A23300,2AA1D141000,1,1,2
1360530,54327,800B23D00,2AA1CBEA120,1,0,1
1360583,52431,827AFCF90,2AA1D6F5E50,0,1,1
1360639,115268,81C94FBA0,2AA1FB57E30,0,1,1
1360694,51844,81EC6FD30,2AA1E9D75F0,1,1,2
1360715,84060,826640E30,2AA1DB09D90,1,0,1
1360722,50455,8070518B0,2AA1CF0B4A0,1,1,2
1360768,28572,81DE8D8C0,2AA206E4790,0,1,1
1360779,116441,80B44DC40,2AA1F033760,1,0,1
1360816,52007,80B82C250,2AA1E67B8F0,0,1,1
1360841,35147,826A90ED0,2AA1D664BF0,1,0,1
1360886,85254,82B9C28E0,2AA1FBEAEF0,1,0,1
1360908,35232,811D418F0,2AA1EC85B30,0,1,1
1361016,67622,82FCCF000,2AA1E3E9AD0,0,1,1
1361024,25142,8031E3F00,2AA1CC656C0,1,1,2
1361066,44076,84A26AA10,2AA20676A60,0,1,1
1361149,58309,8494EED20,2AA1D6E84B0,1,0,1
1361270,65694,8200634C0,2AA1F871980,0,1,1
1361277,105337,801ACC040,2AA1E338730,0,1,1
1361377,1509,8002531E0,2AA1EA3D690,0,1,1
1361426,50821,81AD8BBF0,2AA1E9E3910,1,1,2
1361488,28506,8304E4A00,2AA2060B860,0,1,1
1361525,64947,811239E80,2AA1EFE1360,1,0,1
1361641,64746,8156C66A0,2AA1E305E70,1,0,1
1361673,104345,84ABCECB0,2AA205E3730,0,1,1
1361707,85552,84D6B0E30,2AA1EE02B30,1,0,1
1361830,116054,81B01ABD0,2AA1E87C0F0,1,0,1
1362014,64995,84B305600,2AA1F4B31E0,0,1,1
1362119,82324,81DFF7510,2AA1D88E570,0,1,1
1362182,54851,848321E20,2AA1F36BA30,1,0,1
1362338,112400,8305C81D0,2AA2032C570,0,1,1
1362341,25599,82254E850,2AA205EA060,0,1,1
1362342,28193,84E7F44D1,2AA1D5649B0,0,1,1
1362356,55011,81A806F50,2AA206E0F50,0,1,1
1362357,3635,8106772D0,2AA205DB900,0,1,1
1362418,75878,846069060,2AA205427D0,1,0,1
1362472,41253,81B6EBF70,2AA207DC260,4,6,10
1362525,58210,80031EB00,2AA1EBDAE90,1,1,2
1362530,30773,80AA81400,2AA20815E40,1,1,2
1362637,16610,800FC33A0,2AA1E881E90,1,0,1
1362676,17003,8077EBEA0,2AA1E6D2A50,0,1,1
1362793,93539,80EBF62C0,2AA1F069160,1,1,2
1362892,84784,8174934E0,2AA1F1A6360,0,1,1
1362927,20983,80F8EF3E0,2AA1EA00970,1,0,1
1362970,48841,813DD3A70,2AA1F3EAB70,0,1,1
1362998,109688,8026C1970,2AA1E2DE9B0,1,1,2
1363052,68891,82AF97A80,2AA1FABB790,1,1,2
1363058,85764,800A1E880,2AA1E15B310,1,0,1
1363181,21163,81BEBA8A0,2AA1F72F850,0,1,1
1363192,78590,8003532A0,2AA1CA8E8F0,1,1,2
1363235,99576,807237230,2AA1EF99A80,1,1,2
1363245,23537,80CA4A8B0,2AA1D386D30,1,1,2
1363265,59302,84B0C4840,2AA1ED4C830,0,1,1
1363314,120692,8010996C0,2AA1E27E390,1,1,2
1363362,78053,81512ED50,2AA207E1260,0,1,1
1363406,25910,84B55F960,2AA206044C0,0,1,1
1363426,92903,8076EAB60,2AA203A5870,1,0,1
1363469,27905,80AECB370,2AA20520610,0,1,1
1363572,97845,817718280,2AA1CE57240,1,0,1
1363627,85764,809A9E910,2AA1E44B1F0,0,1,1
1363680,61137,81497BD20,2AA1F51D540,0,1,1
1363724,34401,803365CB0,2AA20724040,0,1,1
1363735,91805,81CF242B0,2AA20661540,1,0,1
1363881,37217,800FD6D50,2AA2075DAC0,1,0,1
1363889,70915,8393F5CD0,2AA1EC3A790,1,0,1
1363892,15581,8081CB550,2AA1E629870,1,0,1
1363942,28001,82A1D5060,2AA1DC67150,1,1,2
1363970,71772,845F91B70,2AA204D0A70,0,1,1
1364003,79056,8001D3CF0,2AA1CA7FCE0,0,1,1
1364116,61047,828249C90,2AA1D1A8680,1,0,1
1364382,90719,81863E750,2AA1EB87C70,0,1,1
1364676,12822,8106A0E20,2AA1E36D670,1,1,2
1364703,67375,815463FA0,2AA1F3E9950,0,1,1
1364762,68991,81E170730,2AA203FF6D0,1,0,1
1364784,86501,80D00A1B0,2AA1D0FEE40,0,1,1
1364926,30671,8187F4C50,2AA1D503FF0,1,0,1
1364934,84395,801445D50,2AA1CB024A0,10,0,10
1364983,83676,819E9D3E0,2AA1E5FBA10,1,0,1
1365041,74468,8041E2AF0,2AA1CD8A5A0,1,0,1
1365085,99798,84A468400,2AA2067EE00,1,0,1
1365167,119396,814040490,2AA1F3EE0B0,0,1,1
1365230,40949,80C8C24A0,2AA1E5EBCF0,1,0,1
1365232,77179,81E55C4A0,2AA1DA603D0,1,0,1
1365236,114596,810DAA1A0,2AA1D5A4570,0,1,1
1365296,28720,81FAF2B30,2AA1DA517F0,1,0,1
1365303,25934,8019D58B0,2AA1CC9B120,2,0,2
1365327,33267,81527BEC0,2AA1E845550,1,1,2
1365328,68876,80A937940,2AA1E4AFE50,0,1,1
1365339,17635,83DA053C0,2AA201A0DA0,1,0,1
1365362,72582,831709DD0,2AA1FE73070,0,1,1
1365396,59647,80D5F7D50,2AA20536770,0,1,1
1365406,72537,819F37750,2AA1EBBFE30,0,1,1
1365435,79056,800353F60,2AA20848910,0,1,1
1365534,90953,812CBE8F0,2AA1E514B90,1,0,1
1365539,21784,8036AA7F0,2AA1CF49FC0,0,1,1
1365615,78590,81A5D3110,2AA2022CF10,0,1,1
1365672,26919,802501210,2AA1E31D470,0,1,1
1365757,46799,8177492A0,2AA1CFA6320,1,0,1
1365804,83929,8271FB730,2AA1ECEF250,1,0,1
1365927,87836,80F0EED50,2AA1F158E80,1,0,1
1366022,25775,817F198F0,2AA20591140,0,1,1
1366048,42226,809E75EF0,2AA1E7CA710,1,1,2
1366129,45749,836E0D180,2AA1DB52FD0,2,0,2
1366174,43397,82E730210,2AA1FD38660,1,0,1
1366223,27818,8100B99A0,2AA1F16EF00,1,0,1
1366311,75042,813BC8AB0,2AA1D4EE2F0,1,1,2
1366313,92054,80F51A3B0,2AA1D15D4E0,1,0,1
1366352,78145,8147D98C0,2AA1F41D7D0,0,1,1
1366357,39992,840A29EC0,2AA1ED07DB0,0,1,1
1366373,55640,81B8BC840,2AA1EFB6760,1,0,1
1366378,105337,80324CD40,2AA1E339570,1,1,2
1366420,97716,8226D38D0,2AA1F8D2540,1,1,2
1366472,50030,850D4EC61,2AA1D8AEFB0,0,1,1
1366489,116032,816B504E0,2AA2064F260,0,1,1
1366503,89613,84F087260,2AA1E00C6B0,0,1,1
1366612,104659,80BCD6380,2AA1E3C6150,1,1,2
1366633,120029,808B23380,2AA1E74A730,1,0,1
1366639,79840,82ACF0400,2AA1DF14A30,1,0,1
1366703,12450,82DC53290,2AA1FCAECA0,1,0,1
1366719,98385,81F673710,2AA1D62F870,1,0,1
1366745,3170,81B4D3BA0,2AA1F6AAAF0,0,1,1
1366748,101012,826F28B20,2AA206BD3D0,0,1,1
1366759,92744,825B45B20,2AA1E92A090,0,1,1
1366770,27941,8169F06A0,2AA2053D6D0,0,1,1
1366792,76527,8198F51A0,2AA1D854CB0,1,0,1
1366813,47457,831F4CAB0,2AA1FCF2400,0,1,1
1366852,86341,803E43A30,2AA1E45F3B0,1,1,2
1366870,39481,8144C2440,2AA1F3979F0,0,1,1
1366889,7570,82EEB7D40,2AA1EB84B70,0,1,1
1366914,43234,816962840,2AA1D1B7F20,1,0,1
1366948,1855,81B9BE7D0,2AA1EFF8B40,0,1,1
1366965,121508,820FFC150,2AA1F751510,1,0,1
1367020,63322,80A9865E0,2AA1EC8BFD0,0,16,16
1367035,51807,8000D0460,2AA1FE817C0,0,1,1
1367106,68739,80CA74E70,2AA1CDB4880,1,1,2
1367234,93115,812DD8E20,2AA205CF960,0,1,1
1367319,107057,80D93DE30,2AA1F0A8DC0,1,1,2
1367351,55219,84ABE9B40,2AA205E3730,0,1,1
1367376,18992,801C53AC0,2AA1EF27210,1,0,1
1367454,90321,80C461F50,2AA1E755C50,1,0,1
1367520,100643,80C28A9E0,2AA1F06C7E0,0,1,1
1367555,37433,80B71BFF0,2AA20789AE0,0,1,1
1367592,80710,8204CC7F0,2AA1D0DE860,1,0,1
1367698,110342,83D95B010,2AA20846E90,0,1,1
1367752,117346,812E54020,2AA1E96F9B0,0,1,1
1367781,25934,81EF55F20,2AA1CCA20E0,1,0,1
1367803,74916,8005C2D30,2AA207FD600,0,1,1
1367952,81241,80F18E050,2AA202A1170,1,1,2
1368016,122097,82FC5BC60,2AA204F4050,0,1,1
1368018,62528,8083FBBE0,2AA205BFFA0,0,1,1
1368038,85213,834B73860,2AA1E20EF70,0,1,1
1368041,109235,8305C5B60,2AA1D82DB10,1,0,1
1368162,78645,824959D80,2AA20674D60,0,1,1
1368209,20175,81BCA7490,2AA1F764490,1,1,2
1368239,111698,803468E10,2AA1CDC8440,0,1,1
1368264,49598,8506FBD21,2AA208AC7D0,0,1,1
1368400,79728,84CA287C0,2AA207F9AA0,0,1,1
1368439,77073,80408F840,2AA1CC23160,1,1,2
1368565,106144,815F22AE0,2AA1F5583A0,1,0,1
1368685,55743,816E67300,2AA201E13D0,1,1,2
1368694,68538,814612500,2AA1F4797A0,1,1,2
1369023,112569,827A6F3E0,2AA1E6FFA10,0,1,1
1369119,101594,8222D14F0,2AA1F8C9CA0,13,19,32
1369143,105910,82AB79700,2AA1FB10CD0,0,1,1
1369177,17206,83BDF8A00,2AA1E002FF0,1,0,1
1369337,11876,83809EA30,2AA1FED4BF0,0,1,1
1369421,98109,846E68340,2AA2056CDC0,2,0,2
1369444,57337,81645BF40,2AA1D0787E0,0,1,1
1369619,91213,800361E70,2AA206F0610,0,1,1
1369629,73952,805768C70,2AA1E53CC50,1,0,1
1369654,109487,80C4D5C00,2AA1EDA3870,1,1,2
1369706,110605,819AD7F00,2AA1D832890,1,0,1
1369815,61088,80E5A3F20,2AA1F11FA80,0,1,1
1369827,79703,8081DFA20,2AA1D34D670,0,1,1
1369924,65602,84FF74241,2AA1D7EC6B0,1,0,1
1369930,61618,835CF10C0,2AA1FE77330,0,1,1
1369968,54327,8014A3440,2AA1CBEB4A0,1,1,2
1369969,35302,800B89BC0,2AA1CB97960,0,1,1
1370142,107114,83D48A3F0,2AA201ABB20,2,0,2
1370168,115637,810CEC300,2AA1F05DAE0,0,11,11
1370186,96206,8115DF700,2AA1F2CB240,1,1,2
1370208,47451,829EA3380,2AA1FB36070,1,0,1
1370255,110204,816DD8110,2AA2005EAF0,0,1,1
1370353,41907,8070D0720,2AA1CCE5980,0,1,1
1370561,58309,84596E460,2AA20613F20,0,1,1
1370590,17365,8055A12E0,2AA205E3490,1,0,1
1370639,84395,8006C58F0,2AA203AEA10,1,1,2
1370747,8404,80A208A80,2AA1CE5CBA0,1,0,1
1370815,40794,8079FF310,2AA1E52CE70,1,0,1
1370871,108272,831C49FA0,2AA20644D60,0,1,1
1371142,45876,81D0FE4E0,2AA1F7ED310,1,0,1
1371143,97604,815A4D760,2AA1F445010,1,0,1
1371149,25606,83D2E10E0,2AA1DFF0990,0,1,1
1371189,12172,8133C62F0,2AA1E8EB530,1,1,2
1371225,58210,802199380,2AA1ED5BE70,0,1,1
1371257,61088,80EEA4080,2AA1F120080,1,0,1
1371263,85764,800299080,2AA1E159C90,1,1,2
1371304,40807,808AA7C10,2AA1EBA6010,1,0,1
1371329,107992,825FF3290,2AA1E8189B0,0,1,1
1371353,110351,8209FF9A0,2AA1EEF9860,0,1,1
1371387,40173,83E4466A0,2AA1D56B150,0,1,1
1371403,94408,80E49CFB0,2AA1E9F0430,0,1,1
1371448,118538,8039E20B0,2AA1CEED660,1,0,1
1371515,64119,810889640,2AA1D71B2D0,1,0,1
1371556,35524,83717AA50,2AA1EB0BAB0,0,1,1
1371567,76782,822346D50,2AA205834A0,1,1,2
1371623,49664,817AC84E0,2AA1F5DD7E0,1,1,2
1371626,43185,84F498EE0,2AA1F3503F0,0,1,1
1371651,52333,814C569F0,2AA1E36FDD0,0,2,2
1371805,8127,822B4C690,2AA1F270D80,1,0,1
1371954,40173,813946730,2AA1D5687B0,0,1,1
1372016,109251,84EE41840,2AA1DCF3650,1,0,1
1372141,111635,82AB26FE0,2AA1FBB3510,1,0,1
1372210,119009,814EB93F0,2AA1D7600D0,0,1,1
1372248,85977,810C74480,2AA1EF55AC0,0,1,1
1372280,23444,800EF1D80,2AA1CAAEDA0,1,0,1
1372302,55349,84C01A390,2AA202F0FF0,0,1,1
1372398,74075,812F54020,2AA1F383140,1,0,1
